time,price,volume
1748384361.0,3299.88,61.95
1748384370.0,3299.77,61.95
1748384379.0,3299.65,61.95
1748384388.0,3299.54,61.95
1748384397.0,3299.39,61.95
1748384406.0,3299.29,61.95
1748384415.0,3299.17,61.95
1748384424.0,3299.05,61.95
1748384433.0,3298.93,61.95
1748384442.0,3298.8,61.95
1748384451.0,3298.71,61.95
1748384460.0,3298.57,61.95
1748384469.0,3298.45,61.95
1748384478.0,3298.35,61.95
1748384487.0,3298.23,61.95
1748384496.0,3298.11,61.95
1748384505.0,3297.98,61.95
1748384514.0,3297.87,61.95
1748384523.0,3297.77,61.95
1748384532.0,3297.62,61.95
1748384541.0,3297.5,61.95
1748384550.0,3297.39,61.95
1748384559.0,3297.28,61.95
1748384568.0,3297.16,61.95
1748384577.0,3297.05,61.95
1748384586.0,3296.94,61.95
1748384595.0,3296.81,61.95
1748384604.0,3296.7,61.95
1748384613.0,3296.58,61.95
1748384622.0,3296.46,61.95
1748384631.0,3296.33,61.95
1748384640.0,3296.21,61.95
1748384649.0,3296.09,61.95
1748384658.0,3295.98,61.95
1748384667.0,3295.87,61.95
1748384676.0,3295.73,61.95
1748384685.0,3295.63,61.95
1748384694.0,3295.5,61.95
1748384703.0,3295.38,61.95
1748384712.0,3295.27,61.95
1748384721.0,3295.15,61.95
1748384730.0,3295.05,61.95
1748384739.0,3294.92,61.95
1748384748.0,3294.81,61.95
1748384757.0,3294.68,61.95
1748384766.0,3294.57,61.95
1748384775.0,3294.47,61.95
1748384784.0,3294.32,61.95
1748384793.0,3294.23,61.95
1748384802.0,3294.11,61.95
1748384811.0,3293.99,61.95
1748384820.0,3293.86,61.95
1748384829.0,3293.76,61.95
1748384838.0,3293.62,61.95
1748384847.0,3293.5,61.95
1748384856.0,3293.39,61.95
1748384865.0,3293.27,61.95
1748384874.0,3293.14,61.95
1748384883.0,3293.05,61.95
1748384892.0,3292.91,61.95
1748384901.0,3292.8,61.95
1748384910.0,3292.67,61.95
1748384919.0,3292.56,61.95
1748384928.0,3292.43,61.95
1748384937.0,3292.32,61.95
1748384946.0,3292.21,61.95
1748384955.0,3292.1,61.95
1748384964.0,3291.98,61.95
1748384973.0,3291.86,61.95
1748384982.0,3291.74,61.95
1748384991.0,3291.62,61.95
1748385000.0,3292.51,34.36
1748385009.0,3292.56,34.36
1748385018.0,3292.63,34.36
1748385027.0,3292.7,34.36
1748385036.0,3292.74,34.36
1748385045.0,3292.81,34.36
1748385054.0,3292.87,34.36
1748385063.0,3292.93,34.36
1748385072.0,3293.0,34.36
1748385081.0,3293.08,34.36
1748385090.0,3293.12,34.36
1748385099.0,3293.21,34.36
1748385108.0,3293.25,34.36
1748385117.0,3293.34,34.36
1748385126.0,3293.38,34.36
1748385135.0,3293.44,34.36
1748385144.0,3293.5,34.36
1748385153.0,3293.56,34.36
1748385162.0,3293.65,34.36
1748385171.0,3293.7,34.36
1748385180.0,3293.77,34.36
1748385189.0,3293.81,34.36
1748385198.0,3293.89,34.36
1748385207.0,3293.94,34.36
1748385216.0,3294.0,34.36
1748385225.0,3294.08,34.36
1748385234.0,3294.14,34.36
1748385243.0,3294.2,34.36
1748385252.0,3294.27,34.36
1748385261.0,3294.34,34.36
1748385270.0,3294.41,34.36
1748385279.0,3294.44,34.36
1748385288.0,3294.53,34.36
1748385297.0,3294.6,34.36
1748385306.0,3294.64,34.36
1748385315.0,3294.69,34.36
1748385324.0,3294.76,34.36
1748385333.0,3294.83,34.36
1748385342.0,3294.92,34.36
1748385351.0,3294.96,34.36
1748385360.0,3295.02,34.36
1748385369.0,3295.08,34.36
1748385378.0,3295.13,34.36
1748385387.0,3295.22,34.36
1748385396.0,3295.27,34.36
1748385405.0,3295.36,34.36
1748385414.0,3295.41,34.36
1748385423.0,3295.47,34.36
1748385432.0,3295.52,34.36
1748385441.0,3295.58,34.36
1748385450.0,3295.64,34.36
1748385459.0,3295.7,34.36
1748385468.0,3295.79,34.36
1748385477.0,3295.84,34.36
1748385486.0,3295.91,34.36
1748385495.0,3295.97,34.36
1748385504.0,3296.03,34.36
1748385513.0,3296.08,34.36
1748385522.0,3296.16,34.36
1748385531.0,3296.22,34.36
1748385540.0,3296.29,34.36
1748385549.0,3296.34,34.36
1748385558.0,3296.41,34.36
1748385567.0,3296.49,34.36
1748385576.0,3296.54,34.36
1748385585.0,3296.6,34.36
1748385594.0,3296.67,34.36
1748385603.0,3296.74,34.36
1748385612.0,3296.79,34.36
1748385621.0,3296.86,34.36
1748385630.0,3296.91,34.36
1748385639.0,3296.97,34.36
1748385648.0,3297.03,34.36
1748385657.0,3297.11,34.36
1748385666.0,3297.15,34.36
1748385675.0,3297.23,34.36
1748385684.0,3297.29,34.36
1748385693.0,3297.36,34.36
1748385702.0,3297.41,34.36
1748385711.0,3297.47,34.36
1748385720.0,3297.55,34.36
1748385729.0,3297.6,34.36
1748385738.0,3297.66,34.36
1748385747.0,3297.75,34.36
1748385756.0,3297.79,34.36
1748385765.0,3297.85,34.36
1748385774.0,3297.92,34.36
1748385783.0,3298.0,34.36
1748385792.0,3298.02,34.36
1748385801.0,3298.12,34.36
1748385810.0,3298.16,34.36
1748385819.0,3298.24,34.36
1748385828.0,3298.29,34.36
1748385837.0,3298.38,34.36
1748385846.0,3298.43,34.36
1748385855.0,3298.48,34.36
1748385864.0,3298.55,34.36
1748385873.0,3298.61,34.36
1748385882.0,3298.68,34.36
1748385891.0,3298.74,34.36
1748385900.0,3300.61,24.02
1748385909.0,3300.55,24.02
1748385918.0,3300.52,24.02
1748385927.0,3300.48,24.02
1748385936.0,3300.43,24.02
1748385945.0,3300.4,24.02
1748385954.0,3300.34,24.02
1748385963.0,3300.3,24.02
1748385972.0,3300.27,24.02
1748385981.0,3300.19,24.02
1748385990.0,3300.16,24.02
1748385999.0,3300.14,24.02
1748386008.0,3300.1,24.02
1748386017.0,3300.06,24.02
1748386026.0,3299.99,24.02
1748386035.0,3299.95,24.02
1748386044.0,3299.91,24.02
1748386053.0,3299.87,24.02
1748386062.0,3299.82,24.02
1748386071.0,3299.78,24.02
1748386080.0,3299.73,24.02
1748386089.0,3299.69,24.02
1748386098.0,3299.63,24.02
1748386107.0,3299.59,24.02
1748386116.0,3299.54,24.02
1748386125.0,3299.49,24.02
1748386134.0,3299.44,24.02
1748386143.0,3299.41,24.02
1748386152.0,3299.37,24.02
1748386161.0,3299.33,24.02
1748386170.0,3299.29,24.02
1748386179.0,3299.24,24.02
1748386188.0,3299.19,24.02
1748386197.0,3299.14,24.02
1748386206.0,3299.11,24.02
1748386215.0,3299.06,24.02
1748386224.0,3299.01,24.02
1748386233.0,3298.97,24.02
1748386242.0,3298.92,24.02
1748386251.0,3298.88,24.02
1748386260.0,3298.83,24.02
1748386269.0,3298.79,24.02
1748386278.0,3298.76,24.02
1748386287.0,3298.71,24.02
1748386296.0,3298.68,24.02
1748386305.0,3298.63,24.02
1748386314.0,3298.59,24.02
1748386323.0,3298.54,24.02
1748386332.0,3298.49,24.02
1748386341.0,3298.44,24.02
1748386350.0,3298.41,24.02
1748386359.0,3298.35,24.02
1748386368.0,3298.29,24.02
1748386377.0,3298.28,24.02
1748386386.0,3298.21,24.02
1748386395.0,3298.18,24.02
1748386404.0,3298.12,24.02
1748386413.0,3298.1,24.02
1748386422.0,3298.06,24.02
1748386431.0,3298.0,24.02
1748386440.0,3297.97,24.02
1748386449.0,3297.91,24.02
1748386458.0,3297.89,24.02
1748386467.0,3297.83,24.02
1748386476.0,3297.77,24.02
1748386485.0,3297.73,24.02
1748386494.0,3297.69,24.02
1748386503.0,3297.64,24.02
1748386512.0,3297.58,24.02
1748386521.0,3297.56,24.02
1748386530.0,3297.5,24.02
1748386539.0,3297.44,24.02
1748386548.0,3297.42,24.02
1748386557.0,3297.37,24.02
1748386566.0,3297.33,24.02
1748386575.0,3297.26,24.02
1748386584.0,3297.24,24.02
1748386593.0,3297.2,24.02
1748386602.0,3297.15,24.02
1748386611.0,3297.12,24.02
1748386620.0,3297.08,24.02
1748386629.0,3297.03,24.02
1748386638.0,3296.99,24.02
1748386647.0,3296.95,24.02
1748386656.0,3296.88,24.02
1748386665.0,3296.85,24.02
1748386674.0,3296.82,24.02
1748386683.0,3296.76,24.02
1748386692.0,3296.71,24.02
1748386701.0,3296.68,24.02
1748386710.0,3296.61,24.02
1748386719.0,3296.57,24.02
1748386728.0,3296.53,24.02
1748386737.0,3296.5,24.02
1748386746.0,3296.45,24.02
1748386755.0,3296.42,24.02
1748386764.0,3296.35,24.02
1748386773.0,3296.31,24.02
1748386782.0,3296.28,24.02
1748386791.0,3296.23,24.02
1748386800.0,3298.9,20.59
1748386809.0,3298.86,20.59
1748386818.0,3298.85,20.59
1748386827.0,3298.84,20.59
1748386836.0,3298.78,20.59
1748386845.0,3298.77,20.59
1748386854.0,3298.73,20.59
1748386863.0,3298.69,20.59
1748386872.0,3298.67,20.59
1748386881.0,3298.63,20.59
1748386890.0,3298.61,20.59
1748386899.0,3298.59,20.59
1748386908.0,3298.57,20.59
1748386917.0,3298.51,20.59
1748386926.0,3298.49,20.59
1748386935.0,3298.46,20.59
1748386944.0,3298.43,20.59
1748386953.0,3298.41,20.59
1748386962.0,3298.38,20.59
1748386971.0,3298.33,20.59
1748386980.0,3298.32,20.59
1748386989.0,3298.28,20.59
1748386998.0,3298.26,20.59
1748387007.0,3298.24,20.59
1748387016.0,3298.21,20.59
1748387025.0,3298.17,20.59
1748387034.0,3298.14,20.59
1748387043.0,3298.11,20.59
1748387052.0,3298.09,20.59
1748387061.0,3298.06,20.59
1748387070.0,3298.02,20.59
1748387079.0,3298.0,20.59
1748387088.0,3297.95,20.59
1748387097.0,3297.93,20.59
1748387106.0,3297.91,20.59
1748387115.0,3297.89,20.59
1748387124.0,3297.85,20.59
1748387133.0,3297.83,20.59
1748387142.0,3297.79,20.59
1748387151.0,3297.76,20.59
1748387160.0,3297.72,20.59
1748387169.0,3297.72,20.59
1748387178.0,3297.68,20.59
1748387187.0,3297.66,20.59
1748387196.0,3297.63,20.59
1748387205.0,3297.57,20.59
1748387214.0,3297.54,20.59
1748387223.0,3297.5,20.59
1748387232.0,3297.5,20.59
1748387241.0,3297.47,20.59
1748387250.0,3297.44,20.59
1748387259.0,3297.39,20.59
1748387268.0,3297.38,20.59
1748387277.0,3297.35,20.59
1748387286.0,3297.33,20.59
1748387295.0,3297.29,20.59
1748387304.0,3297.26,20.59
1748387313.0,3297.23,20.59
1748387322.0,3297.21,20.59
1748387331.0,3297.18,20.59
1748387340.0,3297.13,20.59
1748387349.0,3297.12,20.59
1748387358.0,3297.09,20.59
1748387367.0,3297.06,20.59
1748387376.0,3297.03,20.59
1748387385.0,3297.01,20.59
1748387394.0,3296.95,20.59
1748387403.0,3296.95,20.59
1748387412.0,3296.9,20.59
1748387421.0,3296.89,20.59
1748387430.0,3296.85,20.59
1748387439.0,3296.8,20.59
1748387448.0,3296.78,20.59
1748387457.0,3296.77,20.59
1748387466.0,3296.73,20.59
1748387475.0,3296.69,20.59
1748387484.0,3296.66,20.59
1748387493.0,3296.65,20.59
1748387502.0,3296.63,20.59
1748387511.0,3296.56,20.59
1748387520.0,3296.58,20.59
1748387529.0,3296.52,20.59
1748387538.0,3296.5,20.59
1748387547.0,3296.46,20.59
1748387556.0,3296.43,20.59
1748387565.0,3296.4,20.59
1748387574.0,3296.36,20.59
1748387583.0,3296.34,20.59
1748387592.0,3296.33,20.59
1748387601.0,3296.27,20.59
1748387610.0,3296.26,20.59
1748387619.0,3296.22,20.59
1748387628.0,3296.19,20.59
1748387637.0,3296.19,20.59
1748387646.0,3296.13,20.59
1748387655.0,3296.1,20.59
1748387664.0,3296.08,20.59
1748387673.0,3296.04,20.59
1748387682.0,3296.02,20.59
1748387691.0,3295.99,20.59
1748387700.0,3297.46,19.31
1748387709.0,3297.43,19.31
1748387718.0,3297.39,19.31
1748387727.0,3297.37,19.31
1748387736.0,3297.34,19.31
1748387745.0,3297.3,19.31
1748387754.0,3297.29,19.31
1748387763.0,3297.24,19.31
1748387772.0,3297.22,19.31
1748387781.0,3297.19,19.31
1748387790.0,3297.16,19.31
1748387799.0,3297.13,19.31
1748387808.0,3297.09,19.31
1748387817.0,3297.06,19.31
1748387826.0,3297.02,19.31
1748387835.0,3296.97,19.31
1748387844.0,3296.97,19.31
1748387853.0,3296.94,19.31
1748387862.0,3296.91,19.31
1748387871.0,3296.87,19.31
1748387880.0,3296.85,19.31
1748387889.0,3296.8,19.31
1748387898.0,3296.77,19.31
1748387907.0,3296.72,19.31
1748387916.0,3296.72,19.31
1748387925.0,3296.68,19.31
1748387934.0,3296.65,19.31
1748387943.0,3296.63,19.31
1748387952.0,3296.59,19.31
1748387961.0,3296.55,19.31
1748387970.0,3296.56,19.31
1748387979.0,3296.5,19.31
1748387988.0,3296.46,19.31
1748387997.0,3296.43,19.31
1748388006.0,3296.41,19.31
1748388015.0,3296.38,19.31
1748388024.0,3296.36,19.31
1748388033.0,3296.32,19.31
1748388042.0,3296.3,19.31
1748388051.0,3296.25,19.31
1748388060.0,3296.23,19.31
1748388069.0,3296.2,19.31
1748388078.0,3296.17,19.31
1748388087.0,3296.14,19.31
1748388096.0,3296.1,19.31
1748388105.0,3296.07,19.31
1748388114.0,3296.01,19.31
1748388123.0,3296.01,19.31
1748388132.0,3295.99,19.31
1748388141.0,3295.95,19.31
1748388150.0,3295.91,19.31
1748388159.0,3295.9,19.31
1748388168.0,3295.85,19.31
1748388177.0,3295.81,19.31
1748388186.0,3295.79,19.31
1748388195.0,3295.75,19.31
1748388204.0,3295.74,19.31
1748388213.0,3295.7,19.31
1748388222.0,3295.67,19.31
1748388231.0,3295.63,19.31
1748388240.0,3295.6,19.31
1748388249.0,3295.55,19.31
1748388258.0,3295.55,19.31
1748388267.0,3295.51,19.31
1748388276.0,3295.47,19.31
1748388285.0,3295.45,19.31
1748388294.0,3295.42,19.31
1748388303.0,3295.41,19.31
1748388312.0,3295.35,19.31
1748388321.0,3295.33,19.31
1748388330.0,3295.29,19.31
1748388339.0,3295.26,19.31
1748388348.0,3295.24,19.31
1748388357.0,3295.2,19.31
1748388366.0,3295.17,19.31
1748388375.0,3295.15,19.31
1748388384.0,3295.11,19.31
1748388393.0,3295.09,19.31
1748388402.0,3295.05,19.31
1748388411.0,3295.02,19.31
1748388420.0,3294.99,19.31
1748388429.0,3294.96,19.31
1748388438.0,3294.93,19.31
1748388447.0,3294.9,19.31
1748388456.0,3294.87,19.31
1748388465.0,3294.83,19.31
1748388474.0,3294.79,19.31
1748388483.0,3294.76,19.31
1748388492.0,3294.72,19.31
1748388501.0,3294.73,19.31
1748388510.0,3294.66,19.31
1748388519.0,3294.66,19.31
1748388528.0,3294.61,19.31
1748388537.0,3294.6,19.31
1748388546.0,3294.53,19.31
1748388555.0,3294.52,19.31
1748388564.0,3294.51,19.31
1748388573.0,3294.47,19.31
1748388582.0,3294.43,19.31
1748388591.0,3294.4,19.31
1748388600.0,3294.64,19.33
1748388609.0,3294.7,19.33
1748388618.0,3294.73,19.33
1748388627.0,3294.78,19.33
1748388636.0,3294.83,19.33
1748388645.0,3294.86,19.33
1748388654.0,3294.93,19.33
1748388663.0,3294.96,19.33
1748388672.0,3295.02,19.33
1748388681.0,3295.06,19.33
1748388690.0,3295.09,19.33
1748388699.0,3295.15,19.33
1748388708.0,3295.21,19.33
1748388717.0,3295.25,19.33
1748388726.0,3295.3,19.33
1748388735.0,3295.35,19.33
1748388744.0,3295.39,19.33
1748388753.0,3295.44,19.33
1748388762.0,3295.48,19.33
1748388771.0,3295.54,19.33
1748388780.0,3295.58,19.33
1748388789.0,3295.62,19.33
1748388798.0,3295.66,19.33
1748388807.0,3295.73,19.33
1748388816.0,3295.76,19.33
1748388825.0,3295.81,19.33
1748388834.0,3295.88,19.33
1748388843.0,3295.91,19.33
1748388852.0,3295.97,19.33
1748388861.0,3295.99,19.33
1748388870.0,3296.06,19.33
1748388879.0,3296.09,19.33
1748388888.0,3296.14,19.33
1748388897.0,3296.21,19.33
1748388906.0,3296.23,19.33
1748388915.0,3296.28,19.33
1748388924.0,3296.32,19.33
1748388933.0,3296.38,19.33
1748388942.0,3296.42,19.33
1748388951.0,3296.48,19.33
1748388960.0,3296.5,19.33
1748388969.0,3296.57,19.33
1748388978.0,3296.6,19.33
1748388987.0,3296.66,19.33
1748388996.0,3296.7,19.33
1748389005.0,3296.74,19.33
1748389014.0,3296.79,19.33
1748389023.0,3296.83,19.33
1748389032.0,3296.9,19.33
1748389041.0,3296.93,19.33
1748389050.0,3296.98,19.33
1748389059.0,3297.03,19.33
1748389068.0,3297.09,19.33
1748389077.0,3297.12,19.33
1748389086.0,3297.17,19.33
1748389095.0,3297.22,19.33
1748389104.0,3297.24,19.33
1748389113.0,3297.3,19.33
1748389122.0,3297.35,19.33
1748389131.0,3297.4,19.33
1748389140.0,3297.44,19.33
1748389149.0,3297.51,19.33
1748389158.0,3297.55,19.33
1748389167.0,3297.59,19.33
1748389176.0,3297.63,19.33
1748389185.0,3297.69,19.33
1748389194.0,3297.74,19.33
1748389203.0,3297.78,19.33
1748389212.0,3297.83,19.33
1748389221.0,3297.87,19.33
1748389230.0,3297.92,19.33
1748389239.0,3297.98,19.33
1748389248.0,3298.03,19.33
1748389257.0,3298.07,19.33
1748389266.0,3298.11,19.33
1748389275.0,3298.16,19.33
1748389284.0,3298.2,19.33
1748389293.0,3298.23,19.33
1748389302.0,3298.28,19.33
1748389311.0,3298.34,19.33
1748389320.0,3298.39,19.33
1748389329.0,3298.45,19.33
1748389338.0,3298.5,19.33
1748389347.0,3298.52,19.33
1748389356.0,3298.59,19.33
1748389365.0,3298.62,19.33
1748389374.0,3298.68,19.33
1748389383.0,3298.73,19.33
1748389392.0,3298.78,19.33
1748389401.0,3298.81,19.33
1748389410.0,3298.87,19.33
1748389419.0,3298.89,19.33
1748389428.0,3298.96,19.33
1748389437.0,3299.0,19.33
1748389446.0,3299.05,19.33
1748389455.0,3299.07,19.33
1748389464.0,3299.14,19.33
1748389473.0,3299.2,19.33
1748389482.0,3299.23,19.33
1748389491.0,3299.28,19.33
1748389500.0,3297.99,13.7
1748389509.0,3297.98,13.7
1748389518.0,3297.94,13.7
1748389527.0,3297.91,13.7
1748389536.0,3297.89,13.7
1748389545.0,3297.88,13.7
1748389554.0,3297.85,13.7
1748389563.0,3297.81,13.7
1748389572.0,3297.81,13.7
1748389581.0,3297.78,13.7
1748389590.0,3297.75,13.7
1748389599.0,3297.72,13.7
1748389608.0,3297.7,13.7
1748389617.0,3297.67,13.7
1748389626.0,3297.62,13.7
1748389635.0,3297.62,13.7
1748389644.0,3297.59,13.7
1748389653.0,3297.56,13.7
1748389662.0,3297.54,13.7
1748389671.0,3297.5,13.7
1748389680.0,3297.47,13.7
1748389689.0,3297.48,13.7
1748389698.0,3297.45,13.7
1748389707.0,3297.39,13.7
1748389716.0,3297.39,13.7
1748389725.0,3297.38,13.7
1748389734.0,3297.34,13.7
1748389743.0,3297.33,13.7
1748389752.0,3297.3,13.7
1748389761.0,3297.26,13.7
1748389770.0,3297.24,13.7
1748389779.0,3297.22,13.7
1748389788.0,3297.18,13.7
1748389797.0,3297.16,13.7
1748389806.0,3297.14,13.7
1748389815.0,3297.11,13.7
1748389824.0,3297.1,13.7
1748389833.0,3297.08,13.7
1748389842.0,3297.05,13.7
1748389851.0,3297.03,13.7
1748389860.0,3296.99,13.7
1748389869.0,3296.98,13.7
1748389878.0,3296.94,13.7
1748389887.0,3296.92,13.7
1748389896.0,3296.92,13.7
1748389905.0,3296.85,13.7
1748389914.0,3296.83,13.7
1748389923.0,3296.83,13.7
1748389932.0,3296.79,13.7
1748389941.0,3296.76,13.7
1748389950.0,3296.74,13.7
1748389959.0,3296.71,13.7
1748389968.0,3296.71,13.7
1748389977.0,3296.69,13.7
1748389986.0,3296.66,13.7
1748389995.0,3296.61,13.7
1748390004.0,3296.58,13.7
1748390013.0,3296.56,13.7
1748390022.0,3296.56,13.7
1748390031.0,3296.53,13.7
1748390040.0,3296.5,13.7
1748390049.0,3296.48,13.7
1748390058.0,3296.45,13.7
1748390067.0,3296.41,13.7
1748390076.0,3296.4,13.7
1748390085.0,3296.37,13.7
1748390094.0,3296.34,13.7
1748390103.0,3296.33,13.7
1748390112.0,3296.3,13.7
1748390121.0,3296.28,13.7
1748390130.0,3296.25,13.7
1748390139.0,3296.23,13.7
1748390148.0,3296.2,13.7
1748390157.0,3296.17,13.7
1748390166.0,3296.15,13.7
1748390175.0,3296.13,13.7
1748390184.0,3296.11,13.7
1748390193.0,3296.09,13.7
1748390202.0,3296.05,13.7
1748390211.0,3296.03,13.7
1748390220.0,3295.98,13.7
1748390229.0,3295.98,13.7
1748390238.0,3295.95,13.7
1748390247.0,3295.94,13.7
1748390256.0,3295.9,13.7
1748390265.0,3295.88,13.7
1748390274.0,3295.84,13.7
1748390283.0,3295.82,13.7
1748390292.0,3295.79,13.7
1748390301.0,3295.8,13.7
1748390310.0,3295.75,13.7
1748390319.0,3295.73,13.7
1748390328.0,3295.71,13.7
1748390337.0,3295.66,13.7
1748390346.0,3295.65,13.7
1748390355.0,3295.63,13.7
1748390364.0,3295.61,13.7
1748390373.0,3295.56,13.7
1748390382.0,3295.55,13.7
1748390391.0,3295.54,13.7
1748390400.0,3296.03,26.01
1748390409.0,3296.1,26.01
1748390418.0,3296.16,26.01
1748390427.0,3296.25,26.01
1748390436.0,3296.31,26.01
1748390445.0,3296.4,26.01
1748390454.0,3296.46,26.01
1748390463.0,3296.51,26.01
1748390472.0,3296.61,26.01
1748390481.0,3296.67,26.01
1748390490.0,3296.74,26.01
1748390499.0,3296.8,26.01
1748390508.0,3296.91,26.01
1748390517.0,3296.96,26.01
1748390526.0,3297.05,26.01
1748390535.0,3297.1,26.01
1748390544.0,3297.17,26.01
1748390553.0,3297.27,26.01
1748390562.0,3297.32,26.01
1748390571.0,3297.4,26.01
1748390580.0,3297.46,26.01
1748390589.0,3297.54,26.01
1748390598.0,3297.62,26.01
1748390607.0,3297.68,26.01
1748390616.0,3297.76,26.01
1748390625.0,3297.83,26.01
1748390634.0,3297.91,26.01
1748390643.0,3297.99,26.01
1748390652.0,3298.05,26.01
1748390661.0,3298.12,26.01
1748390670.0,3298.22,26.01
1748390679.0,3298.26,26.01
1748390688.0,3298.34,26.01
1748390697.0,3298.41,26.01
1748390706.0,3298.48,26.01
1748390715.0,3298.56,26.01
1748390724.0,3298.64,26.01
1748390733.0,3298.71,26.01
1748390742.0,3298.79,26.01
1748390751.0,3298.86,26.01
1748390760.0,3298.92,26.01
1748390769.0,3299.0,26.01
1748390778.0,3299.08,26.01
1748390787.0,3299.13,26.01
1748390796.0,3299.24,26.01
1748390805.0,3299.28,26.01
1748390814.0,3299.35,26.01
1748390823.0,3299.42,26.01
1748390832.0,3299.49,26.01
1748390841.0,3299.58,26.01
1748390850.0,3299.67,26.01
1748390859.0,3299.71,26.01
1748390868.0,3299.79,26.01
1748390877.0,3299.87,26.01
1748390886.0,3299.95,26.01
1748390895.0,3300.03,26.01
1748390904.0,3300.1,26.01
1748390913.0,3300.15,26.01
1748390922.0,3300.23,26.01
1748390931.0,3300.31,26.01
1748390940.0,3300.37,26.01
1748390949.0,3300.43,26.01
1748390958.0,3300.51,26.01
1748390967.0,3300.6,26.01
1748390976.0,3300.67,26.01
1748390985.0,3300.73,26.01
1748390994.0,3300.81,26.01
1748391003.0,3300.89,26.01
1748391012.0,3300.93,26.01
1748391021.0,3301.02,26.01
1748391030.0,3301.12,26.01
1748391039.0,3301.17,26.01
1748391048.0,3301.23,26.01
1748391057.0,3301.32,26.01
1748391066.0,3301.4,26.01
1748391075.0,3301.43,26.01
1748391084.0,3301.53,26.01
1748391093.0,3301.6,26.01
1748391102.0,3301.66,26.01
1748391111.0,3301.75,26.01
1748391120.0,3301.82,26.01
1748391129.0,3301.89,26.01
1748391138.0,3301.96,26.01
1748391147.0,3302.03,26.01
1748391156.0,3302.1,26.01
1748391165.0,3302.18,26.01
1748391174.0,3302.27,26.01
1748391183.0,3302.33,26.01
1748391192.0,3302.4,26.01
1748391201.0,3302.46,26.01
1748391210.0,3302.54,26.01
1748391219.0,3302.63,26.01
1748391228.0,3302.7,26.01
1748391237.0,3302.76,26.01
1748391246.0,3302.81,26.01
1748391255.0,3302.9,26.01
1748391264.0,3302.98,26.01
1748391273.0,3303.05,26.01
1748391282.0,3303.12,26.01
1748391291.0,3303.2,26.01
1748391300.0,3303.13,45.68
1748391309.0,3303.21,45.68
1748391318.0,3303.26,45.68
1748391327.0,3303.35,45.68
1748391336.0,3303.4,45.68
1748391345.0,3303.49,45.68
1748391354.0,3303.56,45.68
1748391363.0,3303.66,45.68
1748391372.0,3303.72,45.68
1748391381.0,3303.8,45.68
1748391390.0,3303.86,45.68
1748391399.0,3303.93,45.68
1748391408.0,3304.0,45.68
1748391417.0,3304.09,45.68
1748391426.0,3304.18,45.68
1748391435.0,3304.24,45.68
1748391444.0,3304.3,45.68
1748391453.0,3304.38,45.68
1748391462.0,3304.45,45.68
1748391471.0,3304.55,45.68
1748391480.0,3304.61,45.68
1748391489.0,3304.67,45.68
1748391498.0,3304.75,45.68
1748391507.0,3304.82,45.68
1748391516.0,3304.9,45.68
1748391525.0,3304.96,45.68
1748391534.0,3305.03,45.68
1748391543.0,3305.12,45.68
1748391552.0,3305.19,45.68
1748391561.0,3305.27,45.68
1748391570.0,3305.35,45.68
1748391579.0,3305.41,45.68
1748391588.0,3305.48,45.68
1748391597.0,3305.59,45.68
1748391606.0,3305.63,45.68
1748391615.0,3305.69,45.68
1748391624.0,3305.77,45.68
1748391633.0,3305.86,45.68
1748391642.0,3305.91,45.68
1748391651.0,3305.99,45.68
1748391660.0,3306.08,45.68
1748391669.0,3306.14,45.68
1748391678.0,3306.21,45.68
1748391687.0,3306.3,45.68
1748391696.0,3306.35,45.68
1748391705.0,3306.42,45.68
1748391714.0,3306.49,45.68
1748391723.0,3306.59,45.68
1748391732.0,3306.66,45.68
1748391741.0,3306.72,45.68
1748391750.0,3306.79,45.68
1748391759.0,3306.87,45.68
1748391768.0,3306.96,45.68
1748391777.0,3307.01,45.68
1748391786.0,3307.09,45.68
1748391795.0,3307.16,45.68
1748391804.0,3307.24,45.68
1748391813.0,3307.32,45.68
1748391822.0,3307.41,45.68
1748391831.0,3307.46,45.68
1748391840.0,3307.54,45.68
1748391849.0,3307.62,45.68
1748391858.0,3307.69,45.68
1748391867.0,3307.75,45.68
1748391876.0,3307.85,45.68
1748391885.0,3307.9,45.68
1748391894.0,3307.98,45.68
1748391903.0,3308.06,45.68
1748391912.0,3308.13,45.68
1748391921.0,3308.21,45.68
1748391930.0,3308.26,45.68
1748391939.0,3308.35,45.68
1748391948.0,3308.42,45.68
1748391957.0,3308.5,45.68
1748391966.0,3308.56,45.68
1748391975.0,3308.63,45.68
1748391984.0,3308.72,45.68
1748391993.0,3308.79,45.68
1748392002.0,3308.85,45.68
1748392011.0,3308.94,45.68
1748392020.0,3309.01,45.68
1748392029.0,3309.08,45.68
1748392038.0,3309.15,45.68
1748392047.0,3309.23,45.68
1748392056.0,3309.31,45.68
1748392065.0,3309.36,45.68
1748392074.0,3309.45,45.68
1748392083.0,3309.53,45.68
1748392092.0,3309.57,45.68
1748392101.0,3309.67,45.68
1748392110.0,3309.75,45.68
1748392119.0,3309.82,45.68
1748392128.0,3309.89,45.68
1748392137.0,3309.96,45.68
1748392146.0,3310.02,45.68
1748392155.0,3310.09,45.68
1748392164.0,3310.19,45.68
1748392173.0,3310.26,45.68
1748392182.0,3310.34,45.68
1748392191.0,3310.39,45.68
1748392200.0,3305.19,27.5
1748392209.0,3305.21,27.5
1748392218.0,3305.26,27.5
